t_seconds,strip,ink,occluded
3810.0,7,0.18042,1
3815.0,0,0.14729,0
3815.0,1,0.1282,0
3815.0,2,0.1194,0
3815.0,3,0.10521,1
3815.0,4,0.02604,1
3815.0,5,0.08693,0
3815.0,6,0.09617,0
3815.0,7,0.07828,0
3820.0,0,0.12383,0
3820.0,1,0.08773,0
3820.0,2,0.09698,0
3820.0,3,0.09703,0
3820.0,4,0.04651,1
3820.0,5,0.06122,0
3820.0,6,0.06779,0
3820.0,7,0.06104,0
3825.0,0,0.14339,1
3825.0,1,0.13591,0
3825.0,2,0.09951,0
3825.0,3,0.08958,0
3825.0,4,0.09583,0
3825.0,5,0.09378,1
3825.0,6,0.05727,1
3825.0,7,0.07023,1
3830.0,0,0.14396,1
3830.0,1,0.13555,0
3830.0,2,0.13237,0
3830.0,3,0.10878,1
3830.0,4,0.08932,1
3830.0,5,0.08732,0
3830.0,6,0.0837,0
3830.0,7,0.07479,0
3835.0,0,0.14354,1
3835.0,1,0.13589,0
3835.0,2,0.10745,0
3835.0,3,0.12042,0
3835.0,4,0.1038,0
3835.0,5,0.10724,1
3835.0,6,0.04573,1
3835.0,7,0.07583,1
3840.0,0,0.14367,1
3840.0,1,0.13536,0
3840.0,2,0.10797,0
3840.0,3,0.12193,0
3840.0,4,0.11375,0
3840.0,5,0.12807,0
3840.0,6,0.07117,1
3840.0,7,0.05341,1
3845.0,0,0.14305,0
3845.0,1,0.11638,0
3845.0,2,0.10687,0
3845.0,3,0.11979,0
3845.0,4,0.09115,1
3845.0,5,0.04648,1
3845.0,6,0.06388,0
3845.0,7,0.16523,1
3850.0,0,0.15195,0
3850.0,1,0.11807,0
3850.0,2,0.10437,0
3850.0,3,0.10888,0
3850.0,4,0.08245,0
3850.0,5,0.0894,0
3850.0,6,0.10401,0
3850.0,7,0.11589,1
3855.0,0,0.13523,1
3855.0,1,0.12076,0
3855.0,2,0.1175,0
3855.0,3,0.13979,0
3855.0,4,0.13109,1
3855.0,5,0.09312,1
3855.0,6,0.13005,0
3855.0,7,0.11135,0
3860.0,0,0.1418,1
3860.0,1,0.12953,0
3860.0,2,0.11177,0
3860.0,3,0.1262,0
3860.0,4,0.14234,0
3860.0,5,0.15354,0
3860.0,6,0.16951,1
3860.0,7,0.09641,1
3865.0,0,0.15698,0
3865.0,1,0.14315,0
3865.0,2,0.1176,0
3865.0,3,0.12573,0
3865.0,4,0.12914,0
3865.0,5,0.09703,1
3865.0,6,0.03284,1
3865.0,7,0.10068,0
3870.0,0,0.16393,0
3870.0,1,0.12159,0
3870.0,2,0.13547,0
3870.0,3,0.11583,0
3870.0,4,0.12068,0
3870.0,5,0.0638,1
3870.0,6,0.12693,1
3870.0,7,0.09836,1
3875.0,0,0.16911,0
3875.0,1,0.12096,0
3875.0,2,0.13594,0
3875.0,3,0.1182,0
3875.0,4,0.08982,1
3875.0,5,0.03391,1
3875.0,6,0.10682,1
3875.0,7,0.09521,1
3880.0,0,0.07049,1
3880.0,1,0.09237,1
3880.0,2,0.17583,1
3880.0,3,0.10487,1
3880.0,4,0.12474,1
3880.0,5,0.14466,0
3880.0,6,0.14599,0
3880.0,7,0.14734,0
3885.0,0,0.06945,1
3885.0,1,0.07997,1
3885.0,2,0.16419,0
3885.0,3,0.15891,0
3885.0,4,0.1299,0
3885.0,5,0.15195,0
3885.0,6,0.15018,0
3885.0,7,0.08854,1
3890.0,0,0.17305,0
3890.0,1,0.17846,0
3890.0,2,0.13698,0
3890.0,3,0.16068,0
3890.0,4,0.1506,0
3890.0,5,0.13997,0
3890.0,6,0.08013,1
3890.0,7,0.07917,1
3895.0,0,0.0968,0
3895.0,1,0.07589,0
3895.0,2,0.07336,0
3895.0,3,0.08138,0
3895.0,4,0.07469,0
3895.0,5,0.07401,0
3895.0,6,0.06883,0
3895.0,7,0.06914,0
3900.0,0,0.16464,0
3900.0,1,0.14255,0
3900.0,2,0.09526,1
3900.0,3,0.05516,1
3900.0,4,0.05385,0
3900.0,5,0.14958,1
3900.0,6,0.02367,1
3900.0,7,0.12469,0
3905.0,0,0.15576,0
3905.0,1,0.16901,0
3905.0,2,0.15372,0
3905.0,3,0.16271,1
3905.0,4,0.10154,1
3905.0,5,0.14375,1
3905.0,6,0.10818,0
3905.0,7,0.10909,0
3910.0,0,0.12685,0
3910.0,1,0.09305,0
3910.0,2,0.09518,0
3910.0,3,0.0956,0
3910.0,4,0.11474,0
3910.0,5,0.10516,0
3910.0,6,0.02284,1
3910.0,7,0.02935,1
3915.0,0,0.16805,0
3915.0,1,0.13531,0
3915.0,2,0.11654,0
3915.0,3,0.11849,0
3915.0,4,0.13229,0
3915.0,5,0.13802,1
3915.0,6,0.09979,1
3915.0,7,0.0762,0
3920.0,0,0.17115,0
3920.0,1,0.13018,0
3920.0,2,0.13693,0
3920.0,3,0.0774,1
3920.0,4,0.09224,1
3920.0,5,0.10771,0
3920.0,6,0.11177,0
3920.0,7,0.08531,0
3925.0,0,0.17883,0
3925.0,1,0.14747,0
3925.0,2,0.14818,0
3925.0,3,0.14398,0
3925.0,4,0.12909,0
3925.0,5,0.12635,0
3925.0,6,0.11049,0
3925.0,7,0.12068,1
3930.0,0,0.16,0
3930.0,1,0.11547,0
3930.0,2,0.11789,0
3930.0,3,0.07341,1
3930.0,4,0.08445,1
3930.0,5,0.07104,1
3930.0,6,0.08135,0
3930.0,7,0.11594,0
3935.0,0,0.16177,0
3935.0,1,0.16503,0
3935.0,2,0.13508,0
3935.0,3,0.15982,0
3935.0,4,0.14435,0
3935.0,5,0.17143,0
3935.0,6,0.1668,1
3935.0,7,0.14758,1
3940.0,0,0.17013,0
3940.0,1,0.16253,0
3940.0,2,0.13253,0
3940.0,3,0.16729,0
3940.0,4,0.12766,1
3940.0,5,0.09651,1
3940.0,6,0.13969,0
3940.0,7,0.13,0
3945.0,0,0.17279,0
3945.0,1,0.16536,0
3945.0,2,0.13805,0
3945.0,3,0.17073,0
3945.0,4,0.16969,0
3945.0,5,0.17326,0
3945.0,6,0.09586,1
3945.0,7,0.10661,1
3950.0,0,0.15745,0
3950.0,1,0.16107,0
3950.0,2,0.1337,0
3950.0,3,0.16719,0
3950.0,4,0.15719,0
3950.0,5,0.16844,0
3950.0,6,0.15698,0
3950.0,7,0.15258,0
3955.0,0,0.11078,0
3955.0,1,0.0999,0
3955.0,2,0.10562,0
3955.0,3,0.10628,0
3955.0,4,0.09474,0
3955.0,5,0.0993,0
3955.0,6,0.09646,0
3955.0,7,0.06612,1
3960.0,0,0.19677,0
3960.0,1,0.14815,0
3960.0,2,0.14708,0
3960.0,3,0.14534,0
3960.0,4,0.13385,0
3960.0,5,0.13253,0
3960.0,6,0.11445,1
3960.0,7,0.11432,1
3965.0,0,0.20117,0
3965.0,1,0.15841,0
3965.0,2,0.15102,0
3965.0,3,0.15542,0
3965.0,4,0.16143,0
3965.0,5,0.14727,1
3965.0,6,0.09896,1
3965.0,7,0.1506,1
3970.0,0,0.20117,0
3970.0,1,0.15682,0
3970.0,2,0.14979,0
3970.0,3,0.15195,0
3970.0,4,0.15815,0
3970.0,5,0.14456,1
3970.0,6,0.09096,1
3970.0,7,0.09896,1
3975.0,0,0.20177,0
3975.0,1,0.15906,0
3975.0,2,0.15224,0
3975.0,3,0.14323,0
3975.0,4,0.14234,0
3975.0,5,0.06591,1
3975.0,6,0.07203,1
3975.0,7,0.15232,1
3980.0,0,0.20417,0
3980.0,1,0.16159,0
3980.0,2,0.13542,0
3980.0,3,0.13398,0
3980.0,4,0.06133,1
3980.0,5,0.07,1
3980.0,6,0.10122,0
3980.0,7,0.14849,1
3985.0,0,0.13211,0
3985.0,1,0.1719,0
3985.0,2,0.1376,0
3985.0,3,0.16362,0
3985.0,4,0.15906,0
3985.0,5,0.16359,0
3985.0,6,0.15544,0
3985.0,7,0.15656,1
3990.0,0,0.14893,0
3990.0,1,0.11721,0
3990.0,2,0.1174,0
3990.0,3,0.10523,0
3990.0,4,0.11812,0
3990.0,5,0.10875,0
3990.0,6,0.05503,1
3990.0,7,0.03755,1
3995.0,0,0.15698,1
3995.0,1,0.11911,1
3995.0,2,0.09654,1
3995.0,3,0.13732,1
3995.0,4,0.11083,1
3995.0,5,0.09581,1
3995.0,6,0.08589,0
3995.0,7,0.09164,1
4000.0,0,0.07901,1
4000.0,1,0.09161,1
4000.0,2,0.07365,1
4000.0,3,0.07031,1
4000.0,4,0.06565,1
4000.0,5,0.03701,1
4000.0,6,0.08586,1
4000.0,7,0.07768,1
4005.0,0,0.12406,1
4005.0,1,0.0938,1
4005.0,2,0.10951,1
4005.0,3,0.06359,1
4005.0,4,0.10927,1
4005.0,5,0.09107,1
4005.0,6,0.08424,1
4005.0,7,0.0963,1
4010.0,0,0.08786,0
4010.0,1,0.10445,1
4010.0,2,0.11891,1
4010.0,3,0.09615,1
4010.0,4,0.10372,1
4010.0,5,0.12622,1
4010.0,6,0.17042,1
4010.0,7,0.18375,1
4015.0,0,0.08885,0
4015.0,1,0.10841,1
4015.0,2,0.13227,1
4015.0,3,0.09742,1
4015.0,4,0.11797,1
4015.0,5,0.11956,1
4015.0,6,0.17552,1
4015.0,7,0.18536,1
4020.0,0,0.08776,0
4020.0,1,0.10911,1
4020.0,2,0.13,1
4020.0,3,0.10461,1
4020.0,4,0.10266,1
4020.0,5,0.1069,1
4020.0,6,0.17245,1
4020.0,7,0.18596,1
4025.0,0,0.0876,0
4025.0,1,0.10948,1
4025.0,2,0.12263,0
4025.0,3,0.09068,1
4025.0,4,0.09721,1
4025.0,5,0.1093,1
4025.0,6,0.17659,1
4025.0,7,0.18536,1
4030.0,0,0.08669,0
4030.0,1,0.12172,1
4030.0,2,0.12672,1
4030.0,3,0.09039,1
4030.0,4,0.09552,1
4030.0,5,0.10938,1
4030.0,6,0.17443,1
4030.0,7,0.1844,1
4035.0,0,0.06096,1
4035.0,1,0.11031,1
4035.0,2,0.0599,0
4035.0,3,0.1237,1
4035.0,4,0.14602,1
4035.0,5,0.06906,0
4035.0,6,0.06865,0
4035.0,7,0.07667,0
4040.0,0,0.08677,1
4040.0,1,0.09583,1
4040.0,2,0.11339,0
4040.0,3,0.10221,0
4040.0,4,0.07,1
4040.0,5,0.16224,1
4040.0,6,0.07221,0
4040.0,7,0.06049,0
4045.0,0,0.11174,0
4045.0,1,0.11568,0
4045.0,2,0.09966,0
4045.0,3,0.04336,1
4045.0,4,0.08953,0
4045.0,5,0.10917,0
4045.0,6,0.09016,0
4045.0,7,0.0649,0
4050.0,0,0.10151,0
4050.0,1,0.11203,0
4050.0,2,0.08805,0
4050.0,3,0.0581,1
4050.0,4,0.09049,1
4050.0,5,0.11164,0
4050.0,6,0.1026,0
4050.0,7,0.06273,0
4055.0,0,0.095,0
4055.0,1,0.04063,1
4055.0,2,0.04333,1
4055.0,3,0.00508,1
4055.0,4,0.04352,0
4055.0,5,0.08104,0
4055.0,6,0.08526,0
4055.0,7,0.08313,0
4060.0,0,0.11734,1
4060.0,1,0.0444,1
4060.0,2,0.10021,1
4060.0,3,0.11401,0
4060.0,4,0.10063,0
4060.0,5,0.09169,0
4060.0,6,0.08672,0
4060.0,7,0.0699,1
4065.0,0,0.08677,0
4065.0,1,0.05372,0
4065.0,2,0.02891,0
4065.0,3,0.0526,0
4065.0,4,0.05523,1
4065.0,5,0.0193,1
4065.0,6,0.03326,1
4065.0,7,0.08424,0
4070.0,0,0.14141,1
4070.0,1,0.06544,0
4070.0,2,0.14003,0
4070.0,3,0.12034,0
4070.0,4,0.0825,0
4070.0,5,0.09339,0
4070.0,6,0.08906,0
4070.0,7,0.08607,0
4075.0,0,0.16458,1
4075.0,1,0.09625,0
4075.0,2,0.08406,0
4075.0,3,0.15307,1
4075.0,4,0.11445,0
4075.0,5,0.09253,0
4075.0,6,0.08906,0
4075.0,7,0.09242,0
4080.0,0,0.16596,1
4080.0,1,0.08823,0
4080.0,2,0.11388,0
4080.0,3,0.12477,0
4080.0,4,0.05794,0
4080.0,5,0.14107,1
4080.0,6,0.13328,0
4080.0,7,0.08943,0
4085.0,0,0.12042,0
4085.0,1,0.11594,0
4085.0,2,0.10716,0
4085.0,3,0.11961,0
4085.0,4,0.06815,1
4085.0,5,0.10885,1
4085.0,6,0.14807,0
4085.0,7,0.0632,0
4090.0,0,0.12904,0
4090.0,1,0.08786,0
4090.0,2,0.0924,0
4090.0,3,0.1063,0
4090.0,4,0.06547,1
4090.0,5,0.0681,1
4090.0,6,0.11393,0
4090.0,7,0.09523,0
4095.0,0,0.15784,0
4095.0,1,0.13482,0
4095.0,2,0.14883,0
4095.0,3,0.11122,0
4095.0,4,0.11357,0
4095.0,5,0.10979,0
4095.0,6,0.09966,0
4095.0,7,0.09151,0
4100.0,0,0.07721,0
4100.0,1,0.09276,1
4100.0,2,0.13284,1
4100.0,3,0.11784,0
4100.0,4,0.11503,0
4100.0,5,0.11039,0
4100.0,6,0.10549,0
4100.0,7,0.08492,0
4105.0,0,0.12224,1
4105.0,1,0.13969,1
4105.0,2,0.17198,0
4105.0,3,0.10812,0
4105.0,4,0.11628,0
4105.0,5,0.11094,0
4105.0,6,0.10253,0
4105.0,7,0.08422,0
4110.0,0,0.09531,0
4110.0,1,0.13909,0
4110.0,2,0.16055,0
4110.0,3,0.10755,0
4110.0,4,0.11479,0
4110.0,5,0.11177,0
4110.0,6,0.10003,0
4110.0,7,0.08497,0
4115.0,0,0.10237,0
4115.0,1,0.11901,0
4115.0,2,0.08083,0
4115.0,3,0.09708,1
4115.0,4,0.16646,1
4115.0,5,0.11505,0
4115.0,6,0.09977,0
4115.0,7,0.08549,0
4120.0,0,0.11979,0
4120.0,1,0.1287,0
4120.0,2,0.12638,0
4120.0,3,0.12805,0
4120.0,4,0.1349,1
4120.0,5,0.07133,1
4120.0,6,0.13474,0
4120.0,7,0.11607,0
4125.0,0,0.08656,0
4125.0,1,0.11526,0
4125.0,2,0.13786,0
4125.0,3,0.12458,0
4125.0,4,0.12263,0
4125.0,5,0.12456,0
4125.0,6,0.1194,0
4125.0,7,0.09477,0
4130.0,0,0.15326,1
4130.0,1,0.13732,0
4130.0,2,0.16156,0
4130.0,3,0.15643,0
4130.0,4,0.13924,0
4130.0,5,0.1375,0
4130.0,6,0.12977,0
4130.0,7,0.10049,0
4135.0,0,0.09148,0
4135.0,1,0.06008,0
4135.0,2,0.06227,0
4135.0,3,0.05357,0
4135.0,4,0.04891,1
4135.0,5,0.06112,0
4135.0,6,0.05875,0
4135.0,7,0.06914,0
4140.0,0,0.17828,0
4140.0,1,0.11122,1
4140.0,2,0.06464,1
4140.0,3,0.13503,1
4140.0,4,0.12982,0
4140.0,5,0.13417,0
4140.0,6,0.11891,0
4140.0,7,0.1118,0
4145.0,0,0.09766,0
4145.0,1,0.04719,1
4145.0,2,0.03448,1
4145.0,3,0.08167,0
4145.0,4,0.06698,0
4145.0,5,0.05495,0
4145.0,6,0.05151,0
4145.0,7,0.08883,1
4150.0,0,0.14492,0
4150.0,1,0.11708,0
4150.0,2,0.17984,0
4150.0,3,0.0869,0
4150.0,4,0.08964,1
4150.0,5,0.17135,0
4150.0,6,0.13258,0
4150.0,7,0.09492,0
4155.0,0,0.14768,0
4155.0,1,0.11602,0
4155.0,2,0.17375,0
4155.0,3,0.14531,0
4155.0,4,0.07578,1
4155.0,5,0.09297,1
4155.0,6,0.18083,0
4155.0,7,0.10898,0
4160.0,0,0.19135,0
4160.0,1,0.15354,0
4160.0,2,0.15977,0
4160.0,3,0.15471,0
4160.0,4,0.16393,1
4160.0,5,0.06909,1
4160.0,6,0.1462,1
4160.0,7,0.16255,0
4165.0,0,0.16719,0
4165.0,1,0.14674,0
4165.0,2,0.14737,0
4165.0,3,0.11529,1
4165.0,4,0.0668,1
4165.0,5,0.12339,0
4165.0,6,0.10219,0
4165.0,7,0.14505,1
4170.0,0,0.16784,0
4170.0,1,0.14909,0
4170.0,2,0.15125,0
4170.0,3,0.11049,0
4170.0,4,0.12716,0
4170.0,5,0.12555,0
4170.0,6,0.10573,0
4170.0,7,0.1376,1
4175.0,0,0.08906,0
4175.0,1,0.11531,0
4175.0,2,0.13422,1
4175.0,3,0.11323,1
4175.0,4,0.11779,1
4175.0,5,0.12031,1
4175.0,6,0.17797,1
4175.0,7,0.18581,1
4180.0,0,0.08781,0
4180.0,1,0.09628,0
4180.0,2,0.14034,1
4180.0,3,0.11253,1
4180.0,4,0.11727,1
4180.0,5,0.12083,1
4180.0,6,0.17573,1
4180.0,7,0.18654,1
4185.0,0,0.04633,0
4185.0,1,0.03599,1
4185.0,2,0.06779,0
4185.0,3,0.07294,1
4185.0,4,0.13542,1
4185.0,5,0.11563,0
4185.0,6,0.11221,0
4185.0,7,0.11706,0
4190.0,0,0.15286,1
4190.0,1,0.15057,1
4190.0,2,0.18185,0
4190.0,3,0.15474,0
4190.0,4,0.15406,0
4190.0,5,0.15315,0
4190.0,6,0.15883,0
4190.0,7,0.12021,0
4195.0,0,0.15617,1
4195.0,1,0.12297,0
4195.0,2,0.18482,0
4195.0,3,0.16888,0
4195.0,4,0.15367,0
4195.0,5,0.15078,0
4195.0,6,0.1601,0
4195.0,7,0.11495,0
4200.0,0,0.12672,1
4200.0,1,0.11901,1
4200.0,2,0.13365,0
4200.0,3,0.15234,0
4200.0,4,0.15313,0
4200.0,5,0.15286,0
4200.0,6,0.15727,0
4200.0,7,0.11792,0
4205.0,0,0.05089,0
4205.0,1,0.04602,0
4205.0,2,0.18065,1
4205.0,3,0.1006,0
4205.0,4,0.13552,0
4205.0,5,0.15146,0
4205.0,6,0.14656,0
4205.0,7,0.13701,0
4210.0,0,0.05922,0
4210.0,1,0.06307,0
4210.0,2,0.10589,1
4210.0,3,0.0862,0
4210.0,4,0.14018,0
4210.0,5,0.1369,0
4210.0,6,0.14177,0
4210.0,7,0.12758,0
4215.0,0,0.05742,0
4215.0,1,0.05255,1
4215.0,2,0.11297,1
4215.0,3,0.06336,0
4215.0,4,0.12464,0
4215.0,5,0.16237,0
4215.0,6,0.14203,0
4215.0,7,0.13258,0
4220.0,0,0.15029,1
4220.0,1,0.08227,0
4220.0,2,0.14883,0
4220.0,3,0.10716,0
4220.0,4,0.18315,0
4220.0,5,0.14883,0
4220.0,6,0.14172,0
4220.0,7,0.10961,0
4225.0,0,0.13828,0
4225.0,1,0.08964,0
4225.0,2,0.0832,0
4225.0,3,0.15266,0
4225.0,4,0.17255,0
4225.0,5,0.15602,0
4225.0,6,0.11807,0
4225.0,7,0.10583,0
4230.0,0,0.14164,0
4230.0,1,0.12073,0
4230.0,2,0.17578,0
4230.0,3,0.16133,0
4230.0,4,0.13635,1
4230.0,5,0.11565,1
4230.0,6,0.15794,0
4230.0,7,0.1232,0
4235.0,0,0.15083,0
4235.0,1,0.06245,0
4235.0,2,0.1768,1
4235.0,3,0.15284,0
4235.0,4,0.16042,0
4235.0,5,0.16091,0
4235.0,6,0.14617,0
4235.0,7,0.11872,0
4240.0,0,0.14685,0
4240.0,1,0.11042,1
4240.0,2,0.17138,1
4240.0,3,0.15208,0
4240.0,4,0.16583,0
4240.0,5,0.16859,0
4240.0,6,0.15263,0
4240.0,7,0.12289,0
4245.0,0,0.13693,0
4245.0,1,0.13633,0
4245.0,2,0.18073,0
4245.0,3,0.15508,0
4245.0,4,0.16539,0
4245.0,5,0.17047,0
4245.0,6,0.14734,0
4245.0,7,0.12289,0
4250.0,0,0.11203,1
4250.0,1,0.05628,1
4250.0,2,0.07594,1
4250.0,3,0.06609,1
4250.0,4,0.09352,1
4250.0,5,0.09078,1
4250.0,6,0.06654,1
4250.0,7,0.09297,1
4255.0,0,0.16443,1
4255.0,1,0.10891,1
4255.0,2,0.10833,1
4255.0,3,0.07495,1
4255.0,4,0.10185,1
4255.0,5,0.09461,1
4255.0,6,0.06794,1
4255.0,7,0.07841,1
4260.0,0,0.18279,1
4260.0,1,0.13937,1
4260.0,2,0.11016,1
4260.0,3,0.12073,1
4260.0,4,0.1226,1
4260.0,5,0.09318,1
4260.0,6,0.08271,1
4260.0,7,0.10771,1
4265.0,0,0.18208,1
4265.0,1,0.14198,1
4265.0,2,0.11518,1
4265.0,3,0.13721,1
4265.0,4,0.13185,1
4265.0,5,0.10826,1
4265.0,6,0.0837,1
4265.0,7,0.10159,1
4270.0,0,0.18445,1
4270.0,1,0.14086,1
4270.0,2,0.11279,1
4270.0,3,0.13448,1
4270.0,4,0.12536,1
4270.0,5,0.10383,1
4270.0,6,0.08536,0
4270.0,7,0.10823,1
4275.0,0,0.18112,1
4275.0,1,0.14182,1
4275.0,2,0.11034,1
4275.0,3,0.1387,1
4275.0,4,0.09826,1
4275.0,5,0.09172,1
4275.0,6,0.08776,1
4275.0,7,0.10604,1
4280.0,0,0.12643,1
4280.0,1,0.06034,0
4280.0,2,0.06365,0
4280.0,3,0.06552,0
4280.0,4,0.07927,0
4280.0,5,0.07747,1
4280.0,6,0.0649,0
4280.0,7,0.06859,0
4285.0,0,0.12016,0
4285.0,1,0.06492,1
4285.0,2,0.15219,1
4285.0,3,0.13982,0
4285.0,4,0.14721,0
4285.0,5,0.12133,0
4285.0,6,0.12479,1
4285.0,7,0.12331,1
4290.0,0,0.18427,1
4290.0,1,0.14292,1
4290.0,2,0.11807,1
4290.0,3,0.13651,1
4290.0,4,0.10667,1
4290.0,5,0.09508,1
4290.0,6,0.09042,1
4290.0,7,0.11042,1
4295.0,0,0.18292,1
4295.0,1,0.14214,1
4295.0,2,0.11107,1
4295.0,3,0.12781,1
4295.0,4,0.11315,1
4295.0,5,0.09279,1
4295.0,6,0.09076,1
4295.0,7,0.10612,1
4300.0,0,0.12417,1
4300.0,1,0.08518,0
4300.0,2,0.09031,0
4300.0,3,0.07505,0
4300.0,4,0.08357,0
4300.0,5,0.0607,1
4300.0,6,0.04148,1
4300.0,7,0.07029,0
4305.0,0,0.12424,1
4305.0,1,0.09638,0
4305.0,2,0.11958,1
4305.0,3,0.05807,1
4305.0,4,0.06445,1
4305.0,5,0.06438,0
4305.0,6,0.06406,0
4305.0,7,0.06664,0
4310.0,0,0.08773,0
4310.0,1,0.10583,1
4310.0,2,0.13352,1
4310.0,3,0.11518,1
4310.0,4,0.12112,1
4310.0,5,0.10547,1
4310.0,6,0.16242,1
4310.0,7,0.18013,1
4315.0,0,0.12333,1
4315.0,1,0.07599,1
4315.0,2,0.06151,1
4315.0,3,0.06646,1
4315.0,4,0.06276,1
4315.0,5,0.06635,1
4315.0,6,0.05943,1
4315.0,7,0.08497,1
4320.0,0,0.12573,1
4320.0,1,0.09128,0
4320.0,2,0.15995,1
4320.0,3,0.10013,1
4320.0,4,0.06727,1
4320.0,5,0.07057,0
4320.0,6,0.0657,0
4320.0,7,0.07128,0
4325.0,0,0.12776,1
4325.0,1,0.09216,0
4325.0,2,0.11823,0
4325.0,3,0.13896,1
4325.0,4,0.08828,1
4325.0,5,0.06487,1
4325.0,6,0.06786,0
4325.0,7,0.07026,0
4330.0,0,0.12656,1
4330.0,1,0.09036,0
4330.0,2,0.11974,0
4330.0,3,0.13185,1
4330.0,4,0.0824,1
4330.0,5,0.0476,1
4330.0,6,0.07052,0
4330.0,7,0.07396,0
4335.0,0,0.12664,1
4335.0,1,0.0907,0
4335.0,2,0.11617,0
4335.0,3,0.12448,0
4335.0,4,0.11768,0
4335.0,5,0.07938,1
4335.0,6,0.0482,1
4335.0,7,0.07474,0
4340.0,0,0.12792,1
4340.0,1,0.09279,0
4340.0,2,0.11586,0
4340.0,3,0.12805,0
4340.0,4,0.08755,1
4340.0,5,0.03112,1
4340.0,6,0.05372,0
4340.0,7,0.0699,0
4345.0,0,0.12268,1
4345.0,1,0.09169,0
4345.0,2,0.11701,0
4345.0,3,0.09466,1
4345.0,4,0.04354,1
4345.0,5,0.06253,0
4345.0,6,0.07016,0
4345.0,7,0.07354,0
4350.0,0,0.12742,1
4350.0,1,0.07422,0
4350.0,2,0.1051,0
4350.0,3,0.12466,0
4350.0,4,0.09701,0
4350.0,5,0.06477,1
4350.0,6,0.03424,1
4350.0,7,0.0712,0
4355.0,0,0.12474,1
4355.0,1,0.0887,0
4355.0,2,0.11648,0
4355.0,3,0.1256,0
4355.0,4,0.11922,0
4355.0,5,0.0756,1
4355.0,6,0.06109,1
4355.0,7,0.07164,0
4360.0,0,0.12578,1
4360.0,1,0.08919,0
4360.0,2,0.11826,0
4360.0,3,0.13073,0
4360.0,4,0.10766,0
4360.0,5,0.07562,0
4360.0,6,0.08742,0
4360.0,7,0.09904,1
4365.0,0,0.12508,1
4365.0,1,0.08966,0
4365.0,2,0.11833,0
4365.0,3,0.12906,0
4365.0,4,0.11044,0
4365.0,5,0.11047,1
4365.0,6,0.0556,1
4365.0,7,0.07482,0
4370.0,0,0.12589,1
4370.0,1,0.08932,0
4370.0,2,0.11625,0
4370.0,3,0.12945,0
4370.0,4,0.12909,0
4370.0,5,0.10917,0
4370.0,6,0.09312,1
4370.0,7,0.07161,1
4375.0,0,0.12836,1
4375.0,1,0.09133,0
4375.0,2,0.11711,0
4375.0,3,0.12693,0
4375.0,4,0.1251,0
4375.0,5,0.12026,1
4375.0,6,0.07253,1
4375.0,7,0.07633,0
4380.0,0,0.12698,1
4380.0,1,0.09115,0
4380.0,2,0.11753,0
4380.0,3,0.12992,0
4380.0,4,0.10685,0
4380.0,5,0.0824,0
4380.0,6,0.07779,0
4380.0,7,0.07208,1
4385.0,0,0.14505,1
4385.0,1,0.10398,0
4385.0,2,0.12224,0
4385.0,3,0.11099,0
4385.0,4,0.09333,0
4385.0,5,0.13526,0
4385.0,6,0.06893,1
4385.0,7,0.05766,1
4390.0,0,0.15948,0
4390.0,1,0.11224,0
4390.0,2,0.13115,0
4390.0,3,0.10518,0
4390.0,4,0.11167,0
4390.0,5,0.11669,1
4390.0,6,0.04141,1
4390.0,7,0.06789,0
4395.0,0,0.15917,0
4395.0,1,0.11617,0
4395.0,2,0.13273,0
4395.0,3,0.10516,0
4395.0,4,0.0988,0
4395.0,5,0.09234,0
4395.0,6,0.04021,1
4395.0,7,0.03799,1
4400.0,0,0.14148,0
4400.0,1,0.12841,0
4400.0,2,0.11466,0
4400.0,3,0.10539,0
4400.0,4,0.08198,1
4400.0,5,0.05523,1
4400.0,6,0.07604,0
4400.0,7,0.06445,0
4405.0,0,0.11693,1
4405.0,1,0.07268,1
4405.0,2,0.10138,1
4405.0,3,0.07891,1
4405.0,4,0.08841,1
4405.0,5,0.07143,1
4405.0,6,0.04156,1
4405.0,7,0.09802,1
4410.0,0,0.08695,0
4410.0,1,0.08656,1
4410.0,2,0.12997,0
4410.0,3,0.14716,0
4410.0,4,0.11865,0
4410.0,5,0.1043,0
4410.0,6,0.09719,0
4410.0,7,0.14383,1
4415.0,0,0.14156,0
4415.0,1,0.12531,0
4415.0,2,0.11245,0
4415.0,3,0.10393,0
4415.0,4,0.09529,0
4415.0,5,0.06102,0
4415.0,6,0.07966,0
4415.0,7,0.09547,1
4420.0,0,0.14698,0
4420.0,1,0.1251,0
4420.0,2,0.11224,0
4420.0,3,0.10365,0
4420.0,4,0.12904,0
4420.0,5,0.10034,1
4420.0,6,0.04318,1
4420.0,7,0.06945,0
4425.0,0,0.14109,0
4425.0,1,0.12732,0
4425.0,2,0.11203,0
4425.0,3,0.1037,0
4425.0,4,0.11247,0
4425.0,5,0.0676,0
4425.0,6,0.10099,1
4425.0,7,0.10695,1
4430.0,0,0.12167,0
4430.0,1,0.10909,0
4430.0,2,0.08711,0
4430.0,3,0.06917,0
4430.0,4,0.06388,0
4430.0,5,0.0706,0
4430.0,6,0.08245,1
4430.0,7,0.11747,1
4435.0,0,0.13451,0
4435.0,1,0.12651,0
4435.0,2,0.09661,1
4435.0,3,0.04688,1
4435.0,4,0.06737,0
4435.0,5,0.07117,0
